4228,415.54
3473,296.91
6120,237.49
3914,842.35
4629,811.45
6319,775.71
7474,552.55
8617,475.6
6747,214.54
8460,273.17
5616,886.15
2617,349.1
8716,936.87
1598,289.66
3540,511.87
9627,937.36
8515,489.05
4571,723.54
3018,203.37
9694,1040.49
7636,1013.93
6034,673.98
7481,360.05
9815,220.55
245,370.24
5546,301.29
4555,218.86
4313,299.72
3101,799.17
6555,948.19
7886,921.14
3337,691.28
2036,543.86
2255,994.0
9854,623.28
7710,915.57
3945,474.13
6866,406.36
2278,436.85
9182,235.71
5477,541.06
2174,989.08
7804,909.22
8684,625.34
6519,721.35
3693,992.73
9975,101.53
718,793.88
9460,467.77
2495,260.35
7884,469.14
31,452.07
7384,144.3
2772,1057.46
5937,268.48
9909,835.71
2417,168.34
6128,819.09
3250,271.06
4463,1086.24
2484,348.89
850,394.67
8490,677.2
305,301.95
6883,816.07
9441,207.09
8020,1012.21
6860,617.41
2570,552.1
5901,590.1
6191,986.1
9973,696.95
6225,767.16
9395,538.31
5955,281.82
9597,852.25
3645,743.17
2624,630.83
3711,365.43
2167,721.47
6704,525.03
279,1033.13
4138,449.6
7896,427.68
2764,549.67
3520,955.35
5031,631.29
1545,691.44
1299,318.54
7513,1094.13
7171,1076.67
495,843.31
2800,474.2
2552,444.6
6348,917.18
2461,1086.72
9603,191.09
2519,946.87
7767,553.95
7025,461.24
8078,760.35
6426,984.22
940,544.03
9652,123.55
3561,481.92
4283,1058.48
3410,538.63
8809,503.1
2083,716.63
3972,969.98
7941,397.47
3769,810.15
7838,255.31
8004,343.66
9065,244.44
9503,348.11
5518,645.14
7356,917.19
8386,787.32
4573,1011.83
4234,655.52
7655,729.07
5391,693.74
2713,965.85
1512,846.54
2137,193.88
671,184.98
5730,259.98
5314,579.81
4435,646.49
4468,909.9
5975,379.78
3092,201.28
4307,525.25
8027,840.67
533,784.74
5760,440.34
2145,409.06
6910,114.69
9199,636.33
6586,1036.4
5551,578.22
479,572.0
6361,584.87
166,129.68
6810,317.09
2734,966.63
8929,907.34
5980,559.81
5850,233.8
8306,922.63
107,586.72
3501,733.6
2497,714.66
651,1037.07
3992,1059.62
695,236.03
1140,627.97
297,1097.54
1858,953.25
2402,579.24
547,502.73
1649,790.56
8166,303.11
5080,764.6
3599,788.5
4693,1048.64
7930,777.61
5595,613.3
7190,143.89
3223,177.92
7921,675.65
5557,1016.47
7676,256.45
7549,680.72
2700,354.86
7932,749.73
1380,926.68
9731,619.5
8423,799.16
1876,157.05
8168,383.5
2620,826.56
9691,440.72
8630,827.68
91,544.11
1533,223.89
6209,521.97
8777,797.68
4938,199.29
6558,1023.57
2986,159.49
5810,687.66
7475,434.46
3772,159.84
9063,276.11
7171,936.11
2072,1077.66
5621,1049.36
2018,790.0
182,139.8
285,503.12
7359,997.91
4081,328.36
789,650.75
4363,679.61
4602,714.08
4044,964.47
6444,1001.4
832,488.0
118,191.83
4018,935.99
9247,263.18
5268,180.37
4207,439.63
2136,210.95
2323,591.22
7180,882.2
5300,658.68
8856,1031.88
3304,761.81
5704,433.24
445,236.11
1785,274.94
761,295.63
6598,1065.64
2882,777.87
4783,525.99
3397,463.52
3379,636.46
125,619.27
844,482.23
1174,408.62
4040,915.75
9574,234.6
8070,1077.81
3683,437.53
7722,614.51
6086,1030.95
7895,988.72
661,731.41
7983,208.28
1518,718.06
8579,363.86
4562,651.54
5870,256.34
9554,677.73
8008,849.52
5743,685.03
3434,418.35
1398,298.51
5988,528.52
1180,192.67
2099,174.28
6329,819.41
924,593.59
2972,712.46
890,1091.93
8421,871.09
2812,439.22
4113,861.49
249,331.82
3085,987.41
4171,750.83
9771,355.15
4404,509.83
1986,107.41
3818,528.79
8521,1071.04
4273,769.43
6,352.5
2256,922.84
3472,718.85
8776,722.87
7025,665.93
8487,914.94
6165,746.28
1973,324.31
84,969.12
6733,467.18
8481,687.56
1822,937.91
833,1075.35
7244,621.01
2987,231.03
7169,152.16
7054,123.83
7033,915.54
474,599.28
7707,292.48
8963,797.94
5126,523.09
1352,681.38
1415,963.28
8485,205.27
8116,582.7
941,601.86
3950,766.07
8577,1005.07
6132,1067.38
6332,902.99
5839,742.08
3202,223.47
3266,770.3
4482,916.57
3427,558.62
2675,456.64
2977,404.59
9774,161.22
2453,575.59
6718,329.4
624,276.14
2066,961.77
6074,257.5
9588,927.49
3616,714.03
6506,879.18
396,526.6
3181,1088.06
2295,456.6
7976,450.02
8405,662.11
1271,748.12
6539,574.55
6229,679.8
6803,895.71
6983,1033.46
1848,1012.88
8675,752.57
1496,314.89
4402,276.57
4694,748.95
9674,332.43
8653,788.68
9219,317.18
8424,123.81
112,193.46
6523,155.68
552,607.0
3631,506.41
6838,229.69
8614,885.17
2660,324.89
1940,618.07
3894,593.99
5744,179.16
9731,867.5
4062,565.07
4456,685.29
4410,124.49
2101,247.44
3228,692.97
5146,911.98
9297,245.19
472,706.9
9153,359.12
1447,729.32
426,1079.06
7632,315.43
8946,239.88
4758,160.41
1004,618.11
9955,791.58
5435,715.42
1120,514.13
3845,232.05
1594,999.54
3939,361.48
8221,258.52
8313,1092.65
521,1071.21
9537,280.52
8746,884.18
712,187.18
214,682.52
9166,128.62
8972,1095.87
125,322.19
3724,303.12
9147,629.11
2344,243.95
3214,861.52
7625,1064.03
1037,251.37
6646,847.44
9327,860.14
3108,964.28
6495,1003.73
7509,415.2
2620,1032.96
823,269.55
6502,644.11
2457,660.27
7916,243.95
7550,829.01
2143,578.07
9258,501.96
618,269.22
8916,111.66
2565,420.48
7996,747.03
8788,503.04
4790,705.8
4850,1093.78
3719,875.7
3386,646.2
5847,443.3
4899,864.1
9755,129.55
5796,776.17
2076,643.57
2198,177.71
6708,247.92
6991,111.53
3644,174.69
7355,827.22
8187,327.1
9253,148.21
4966,1033.68
8711,634.14
1950,917.34
3796,847.53
751,459.71
5103,367.4
2083,691.48
9407,705.22
6332,1087.64
911,1018.0
2513,448.86
6702,858.98
1649,589.62
328,936.54
5045,192.12
6199,667.53
2367,915.15
2747,634.3
484,883.77
866,955.76
2460,592.72
272,908.01
261,317.02
3050,753.65
3723,801.05
5950,278.24
9251,467.16
9883,703.44
8384,651.91
815,359.76
4909,665.87
7906,904.04
9813,648.36
5527,373.63
9131,631.99
1765,1068.48
2233,377.03
5540,537.18
9799,393.64
5987,713.78
4464,688.22
7588,304.98
865,161.71
4186,332.11
6494,1046.0
5770,717.47
540,863.07
7090,637.82
818,479.11
1035,242.33
243,982.08
124,1083.28
3146,256.55
7359,321.34
9107,949.94
145,290.79
3511,230.4
4078,127.87
5886,1020.14
3257,735.98
4314,266.52
5568,205.45
5024,317.96
2350,742.48
3424,516.65
9084,1016.93
8440,703.96
5523,335.91
4928,372.36
2675,894.49
2256,263.55
2834,780.63
693,890.65
7859,176.0
187,191.29
8338,307.78
4187,1023.37
5246,929.98
1562,1038.19
5770,207.68
1750,118.0
7317,273.58
7588,459.39
4564,260.13
922,547.06
7667,789.81
9702,238.85
7107,212.09
8038,160.37
6162,670.6
7843,811.7
4541,159.57
4190,1075.63
514,604.9
493,794.06
8432,454.21
5072,469.99
5474,431.9
7309,945.53
8745,422.07
1763,547.42
9620,172.4
6592,933.76
6122,1043.39
922,351.74
8094,1001.65
7593,126.77
8583,1047.56
3935,144.32
4494,216.53
3744,465.68
2542,158.26
8721,364.24
3037,836.52
8806,460.43
5112,473.61
7775,1080.99
7984,162.2
5789,900.43
9344,497.94
4361,454.78
3843,823.81
9369,851.4
917,302.89
691,1038.61
1798,337.62
6858,580.34
4650,412.07
9575,229.07
6197,921.43
9005,168.19
4971,409.79
3539,952.93
85,738.85
2894,480.33
9469,302.72
7631,779.48
1502,990.46
7733,410.97
1299,1077.76
8141,775.97
3378,1045.95
4708,164.78
2142,682.67
417,655.88
3998,543.44
6909,315.43
713,845.07
8801,711.23
2098,280.63
703,244.05
4649,441.92
8561,521.46
3044,282.33
6241,630.02
148,464.12
6751,737.75
6689,572.46
2392,618.11
7186,1056.34
2984,288.35
6694,264.63
2059,899.79
3605,959.87
3542,909.83
4125,182.05
2929,246.72
780,901.08
3485,702.12
3559,258.87
7258,1060.12
3067,576.16
3162,266.05
7953,641.97
5911,781.44
8660,1061.5
498,613.38
455,145.88
5579,457.43
4572,745.9
6595,341.02
4238,734.74
1643,323.79
9489,297.44
4068,1089.9
2256,144.51
7408,172.21
8353,313.7
6851,368.88
2570,939.08
2718,720.07
7864,852.84
1236,511.25
6627,937.3
1493,946.04
3098,786.5
1826,617.37
2519,863.55
1360,600.6
5956,305.41
4634,522.88
1101,468.96
5842,622.91
4902,207.87
2235,322.56
4934,986.33
8412,907.28
6918,430.57
2996,693.82
2304,322.08
6403,203.09
3553,519.26
8857,749.43
9592,882.93
4300,592.46
3835,774.79
8433,379.76
9913,892.12
4452,201.1
6342,1086.42
4929,646.13
8012,485.12
3417,1083.32
5911,970.27
6709,877.51
7031,785.81
927,166.69
1082,185.44
335,997.97
1612,564.04
9367,118.6
7669,698.25
9938,588.08
975,140.39
2688,938.43
3091,411.88
2746,576.06
7669,1089.09
6568,313.24
7874,778.33
8854,954.04
3267,929.37
8332,251.6
5614,350.43
5240,288.83
9666,363.37
6205,139.03
4602,502.41
2251,815.74
5777,622.93
3851,568.85
4105,785.25
9545,859.66
1373,234.12
7035,451.08
6982,187.1
309,240.48
714,1074.55
9999,345.9
2077,720.95
1787,945.75
9963,285.73
7741,209.52
8798,382.48
4806,844.32
687,180.07
3846,322.85
6242,284.59
5704,629.56
6728,762.23
6100,401.03
3930,211.63
6312,744.75
2777,280.43
851,750.05
8953,806.89
6322,499.77
7160,127.11
755,521.94
1920,450.36
3385,277.04
6943,448.53
3127,171.27
3681,284.59
4347,1091.17
691,273.75
5754,218.01
2087,261.18
9199,526.4
4272,145.21
420,683.79
9481,245.32
344,816.42
6845,548.86
7049,405.99
693,793.12
538,279.87
57,1047.07
5356,166.27
1458,318.66
668,686.64
7939,730.59
6588,1086.13
6631,1075.92
2676,210.44
1593,650.14
2410,609.02
9689,792.81
604,915.34
6971,316.08
6102,427.16
5200,474.34
8432,471.01
654,510.28
8028,782.67
8269,788.06
9220,528.19
6176,314.61
1760,745.37
6284,551.37
2361,618.81
8625,973.35
6536,283.36
5423,519.14
330,215.55
6796,142.22
2493,1004.63
2532,950.65
6013,386.08
9696,930.76
4294,771.9
947,430.79
9664,1092.41
407,497.49
9435,245.69
403,254.56
871,124.7
2216,291.16
2947,991.54
8891,552.43
8954,372.55
9540,919.19
185,669.68
5506,458.8
8504,1026.42
8142,1017.91
7197,389.17
209,177.67
7564,1092.36
7901,1016.6
7690,721.64
4730,835.21
1563,293.51
2863,977.6
992,991.38
6654,345.77
3305,530.94
2456,1083.76
3260,931.06
2643,1046.88
9539,960.97
9013,322.68
5191,1062.11
7904,650.98
1150,936.41
8800,246.55
2059,410.45
3950,381.17
3530,936.71
9631,752.89
7666,836.13
7999,290.74
4287,979.18
3931,951.63
8956,946.78
1281,1072.8
2550,651.62
1561,1006.08
5110,366.03
2849,981.1
6617,578.08
5804,605.31
6868,894.35
1210,644.02
1811,146.99
501,557.4
5536,396.1
6202,932.4
7147,216.37
1331,642.87
1999,417.88
5534,1094.09
4215,579.1
6927,455.91
4075,362.88
5228,985.23
6649,916.45
2037,786.88
3899,188.45
8399,899.9
3814,581.15
7053,595.62
8771,158.42
1514,326.49
7587,595.29
7209,836.07
691,556.84
5623,773.01
5555,737.88
6497,1002.03
4672,809.87
810,1093.16
4953,475.02
9337,1096.43
6755,890.72
2491,561.22
157,589.92
4087,1084.79
9946,711.88
4136,614.91
2245,1073.94
8614,919.43
4357,437.34
1889,732.34
624,756.19
698,660.34
9266,466.81
8629,588.41
7460,625.26
8169,1047.53
8050,981.27
6059,225.44
8663,633.21
2678,838.37
7394,994.3
5972,1016.18
1364,850.26
8828,350.91
353,236.11
22,166.36
9305,651.9
1409,366.98
6440,182.36
9914,210.39
1952,159.71
2940,175.34
1165,289.54
3915,667.51
4568,821.27
7240,709.06
454,218.75
9318,1058.59
1757,224.31
9256,556.2
8094,902.68
6177,957.36
8205,897.08
454,548.1
4271,639.26
736,274.89
3816,182.21
9362,944.6
4541,486.89
8158,695.47
8947,412.26
7423,597.26
1290,523.33
9915,815.92
1313,734.74
9955,235.83
4227,420.01
5922,161.72
4864,896.6
9796,521.65
6730,220.66
4850,463.77
8213,504.73
9495,843.1
3738,789.09
8723,101.28
9071,140.35
1044,281.27
177,280.06
2891,511.89
5576,656.23
3066,189.13
4305,239.84
6731,1047.4
4555,668.51
302,905.98
241,427.85
5078,368.57
4478,380.62
8949,208.32
6742,566.49
6486,130.61
5818,465.25
1374,978.67
5814,623.01
4376,107.8
6640,291.8
9392,945.44
4206,844.79
6447,356.36
9471,346.47
2430,809.51
9140,571.69
1550,340.94
2174,814.84
3574,938.85
9130,432.71
188,545.39
2576,1016.84
8860,603.56
5352,674.41
4549,961.95
972,810.29
3186,368.72
337,460.78
2093,521.5
8996,554.03
5075,502.29
6567,110.67
3501,623.02
7269,850.05
1111,860.65
7557,588.65
3686,153.64
4790,408.35
542,772.58
485,332.2
4918,539.57
1970,917.16
2870,914.12
4204,956.15
807,994.17
6744,273.25
7792,181.23
4516,973.57
2453,277.07
146,560.95
5951,808.28
1094,648.26
6046,154.91
6244,279.04
1640,504.76
9142,946.38
4618,274.96
3090,720.66
3321,880.9
3848,700.56
6843,458.16
1537,903.78
1236,746.49
3602,690.74
9107,302.76
6470,266.09
5489,246.83
314,418.91
8515,256.83
2709,472.23
9338,371.16
5015,371.43
752,217.63
1263,520.86
3753,978.81
4658,990.09
6795,312.12
5348,723.58
2910,331.38
1198,942.37
681,539.22
8314,903.69
1566,737.08
8494,1094.91
9571,749.75
7620,453.05
2511,211.06
5952,868.82
546,1026.11
9833,411.55
3168,144.19
3066,879.07
3568,711.85
3992,525.41
9274,688.2
2889,654.65
5037,174.95
2894,508.97
7904,301.72
6393,489.87
7018,615.32
193,237.95
8682,263.35
44,781.12
9335,1065.8
1246,784.71
4928,147.43
4646,872.09
9596,745.95
8294,259.79
4615,247.43
3242,201.49
6346,1097.33
4245,133.84
1847,491.48
6976,283.63
248,660.84
8043,823.94
8242,874.25
8023,1065.01
3041,276.92
1204,537.65
3198,142.39
8204,900.58
6189,524.44
3353,241.99
3244,939.89
8898,333.97
5803,1021.13
8148,250.94
2197,481.45
5755,182.83
3880,168.48
8099,906.77
1263,244.43
3497,335.58
8544,932.7
6946,631.83
2758,307.07
6495,1060.03
9548,146.33
5650,1049.56
6384,1088.62
7831,1075.95
6987,694.54
6836,350.0
5840,126.28
5272,560.52
9190,121.95
4886,414.03
2530,758.61
5468,800.12
1497,814.38
3368,602.84
3502,315.35
9114,929.78
2882,149.51
9961,308.46
6666,462.94
896,477.64
4336,900.58
8328,276.3
2159,725.5
6269,477.02
4636,1005.09
4476,973.21
3695,898.41
6974,914.8
882,1057.78
1948,403.35
1250,1054.59
100,148.0
9608,106.31
1164,309.03
7587,185.85
3771,1061.97
6686,536.01
6757,566.9
1040,639.44
4303,944.24
26,590.53
698,834.25
2860,132.37
3044,838.28
5448,1073.39
731,345.75
131,467.95
4438,934.49
8647,432.59
5106,300.62
4937,932.51
1998,561.87
8541,226.32
3051,589.59
6196,722.9
8950,486.56
7215,910.31
6010,949.84
1755,802.61
7881,674.34
989,547.84
8980,902.98
4305,372.36
2562,1029.37
4401,1020.2
4461,830.23
2918,711.0
9233,1085.19
6699,652.36
6565,860.88
5560,1021.41
8684,294.36
6719,990.43
9623,106.16
2493,832.78
9943,251.84
7902,631.4
6949,284.16
1708,379.38
6981,848.19
3609,963.64
4859,961.84
7798,158.4
1096,270.54
5128,673.74
3226,129.86
7777,1068.8
2196,558.49
7826,867.41
2274,624.95
4864,853.1
6245,226.98
4643,883.48
4814,341.7
1175,873.43
8714,670.7
7620,540.18
9126,395.44
8587,295.43
9064,959.99
1461,341.33
5835,654.22
4393,215.51
8036,362.0
8565,878.76
4925,198.2
9915,880.19
858,255.6
9861,511.9
4742,440.24
6258,634.25
1053,680.27
1222,457.41
7258,605.66
237,253.6
1319,728.79
3305,235.52
3504,566.27
206,316.68
22,961.32
5734,242.61
2333,670.01
1897,583.51
1314,101.79
4384,476.19
6811,174.68
854,1016.61
4740,1010.01
4236,155.33
7162,274.1
4540,264.14
4568,521.23
2599,550.27
5627,862.34
3042,832.94
126,713.2
434,803.32
3650,506.25
2663,697.92
5800,657.06
879,438.87
5072,851.57
5474,812.3
4556,727.6
8877,509.94
6941,842.65
7505,314.48
4283,155.09
3591,1064.28
7610,791.08
3000,1086.41
1623,758.36
767,329.48
6897,956.0
8240,776.33
7793,377.27
4171,698.0
1754,495.37
9017,833.04
1141,441.28
4748,208.49
2784,116.11
1764,952.73
1285,625.22
8971,269.43
2384,925.58
5263,148.2
3430,1061.09
7010,161.19
9676,460.23
1762,405.12
815,667.43
1725,497.09
79,1046.65
5156,729.2
9327,761.15
7172,431.4
9819,400.85
5930,921.28
9059,1079.03
7182,610.33
5785,1085.79
1911,801.54
6396,951.61
5036,206.63
7300,141.83
9837,995.72
1024,720.32
7092,376.93
4821,169.19
8073,1056.88
2805,779.07
272,780.9
190,362.21
4362,323.19
7334,765.12
861,1058.91
7821,867.61
8228,943.87
2825,490.17
4139,433.84
48,996.19
1445,731.62
9648,584.91
7895,520.18
9261,217.15
9300,216.88
7770,997.71
4063,739.62
4033,615.08
7428,689.76
2163,885.84
2746,143.43
3473,204.46
3624,206.46
337,668.64
449,309.76
6184,1038.79
1094,978.31
165,494.96
1112,1059.83
3815,271.26
6245,108.08
3928,745.92
4786,747.12
4796,750.63
513,514.6
2762,1014.46
3748,986.86
271,871.82
4243,369.43
2891,924.16
2156,470.58
9414,857.24
741,211.71
7347,223.02
3917,775.5
8287,772.32
9723,126.84
8264,105.11
2526,588.2
138,395.97
6272,110.68
9217,992.49
7911,579.49
6671,770.12
2999,464.32
6841,368.65
1717,436.74
9950,289.67
6569,303.25
9887,1072.13
6965,224.72
5058,606.79
6969,239.15
4751,323.12
4080,541.99
9430,640.46
7178,240.93
5914,562.01
8285,235.76
172,677.28
6623,132.35
4081,208.41
9703,431.86
3981,1070.89
270,377.67
2960,754.22
1894,208.68
2191,917.78
7866,1048.94
3060,224.31
1981,991.35
55,398.17
1819,825.58
6591,654.68
5230,596.08
9409,838.89
4081,614.27
5317,744.18
9943,253.6
3127,606.05
6339,656.72
8523,834.09
2009,590.1
2835,144.38
2020,417.76
388,1042.01
9687,223.77
7785,907.33
2596,533.26
3537,849.74
4877,636.62
9660,441.67
6315,756.41
4929,188.32
5974,978.24
9934,815.82
391,520.32
1547,522.8
8718,364.81
3124,222.94
5602,592.65
6066,740.85
8013,378.19
7671,795.89
7060,349.48
3488,669.9
4904,1083.27
1413,425.23
7265,448.66
4051,735.24
8269,940.96
8940,204.13
5870,1099.91
6812,373.43
9685,984.18
2235,861.41
9133,922.77
4689,444.85
1947,927.05
3489,815.16
4424,632.89
837,795.31
2933,570.52
8546,806.92
6823,356.94
4372,361.1
2029,159.87
1776,118.63
8328,718.08
5141,148.74
8033,853.74
8704,425.52
2089,746.39
4341,413.59
1945,1092.55
9676,805.02
9081,1086.11
9329,635.33
2046,537.58
6330,859.1
5357,771.06
7251,801.35
8556,130.18
8591,465.8
8351,212.33
9813,103.12
2611,960.95
110,1095.09
4185,120.29
747,806.91
9148,443.73
2315,245.64
2240,729.49
900,785.15
8223,968.1
6054,120.79
5055,978.55
4752,1060.32
6336,366.45
7945,665.7
9379,759.26
6657,606.83
4292,1003.62
9057,476.28
5648,242.52
5015,340.72
5257,842.82
1260,1038.26
4707,194.2
7948,543.08
816,1020.14
6337,607.36
4418,502.36
6459,177.21
9611,924.09
6810,548.11
1105,581.45
796,942.18
6123,1044.4
4987,357.17
9162,289.02
8971,405.64
2851,862.17
7963,925.27
6715,373.36
4680,578.77
6934,318.99
6636,1013.24
4863,709.47
9867,234.52
7565,699.5
2589,573.17
8840,522.5
2065,1033.06
735,485.83
3354,995.48
483,756.37
2330,999.75
3473,1015.67
1406,954.27
4702,372.63
9129,1068.34
4069,663.28
8818,422.88
7764,189.11
6384,441.35
1737,183.86
8845,588.73
255,1076.6
6070,484.87
6507,463.93
1484,406.4
6014,212.11
9764,484.61
2037,880.0
4779,1009.43
7577,873.67
1051,648.95
3092,312.46
5497,839.67
4152,857.29
7966,707.8
6700,231.04
2552,116.5
7567,854.92
1789,347.06
4259,705.06
7380,493.0
3286,106.44
2539,634.94
8866,845.95
7148,620.21
7603,1053.09
5741,1002.67
689,953.62
2091,1024.78
6843,908.38
1815,547.92
2541,354.26
5934,903.71
3880,527.3
1264,600.82
9899,343.54
955,158.69
8509,369.66
7965,934.51
5743,793.32
3928,553.24
946,152.41
6962,858.81
2346,992.64
7873,713.15
1395,851.91
1495,333.17
3927,960.16
9260,617.89
7279,450.31
7689,787.49
8446,516.82
7301,400.42
1435,319.23
702,1024.87
3524,863.12
9151,111.23
4624,339.3
8242,953.09
3703,322.38
7750,140.69
7137,925.29
3797,558.42
2638,113.63
1313,120.6
6396,275.61
3581,1076.83
8529,447.99
8171,530.86
5657,461.47
3001,471.85
4181,418.77
3564,700.02
7737,484.5
1206,121.06
8473,1054.19
9972,202.4
6674,1015.65
4351,1023.06
3420,738.37
5919,860.78
8856,966.94
7214,666.51
3559,799.35
3204,685.98
2699,152.72
7329,132.82
1073,672.66
9119,1040.1
9929,601.47
1200,576.55
1164,788.22
5451,653.03
3780,404.44
6281,1019.79
8459,515.8
2907,337.92
7442,632.87
9217,897.4
5336,251.14
995,461.37
7770,428.39
7169,1022.16
673,318.63
909,1085.31
5690,399.4
5512,1017.17
4108,522.89
8651,1000.46
6390,1009.66
1540,588.47
7257,1037.32
1304,402.29
7940,559.59
1953,445.59
7739,724.62
9237,305.88
1439,867.23
3790,776.7
3396,922.4
2220,964.58
3362,720.06
3010,424.13
7877,476.65
7483,419.29
3114,1029.25
7742,1080.15
5734,621.38
8313,412.1
7222,594.8
3883,947.89
610,908.38
9497,387.49
7592,492.2
3950,984.67
3780,724.56
2066,524.53
1181,143.8
7052,900.84
3887,1041.18
9744,798.52
3057,278.98
4395,400.01
8304,498.0
994,1055.0
3629,710.93
1516,331.54
1539,301.18
1968,756.36
1043,544.17
9688,699.8
7206,376.95
7049,705.66
8514,356.02
224,145.07
8437,648.38
2337,224.2
6317,442.84
2315,814.05
6413,737.09
4993,426.58
203,507.25
3617,1096.36
7371,771.99
6873,446.7
330,224.01
2112,278.38
6490,488.38
1256,548.91
1902,724.21
8081,820.9
8885,103.32
6361,476.58
9939,1084.2
4708,557.17
9011,541.3
358,762.82
5349,915.18
6005,393.52
1662,513.36
4322,309.95
7608,152.97
2668,486.73
2278,376.04
8237,235.96
3376,1095.73
267,1048.34
8325,629.09
4949,703.28
2809,167.25
2176,652.8
3206,935.23
7373,404.58
5775,1035.82
9702,931.68
5440,680.56
6467,126.05
6906,786.22
2932,286.76
6469,257.12
9899,717.62
2159,435.81
7980,346.37
8376,367.1
4276,745.02
4677,1060.16
3443,831.72
5838,802.34
3901,225.47
5572,330.35
8973,930.17
176,510.29
6826,432.87
8171,606.75
434,217.98
9933,587.96
9044,551.54
1058,891.67
4774,1067.58
7836,226.21
2261,691.92
7728,569.38
6998,231.84
8979,357.69
6539,276.7
8007,631.64
4511,1069.79
9123,829.39
3327,744.05
7359,598.26
7388,573.51
5636,709.55
4386,476.29
7540,961.17
2585,395.14
6790,610.16
891,625.14
8387,178.96
9392,660.14
1228,164.65
8765,952.74
3543,1042.13
6301,608.5
4029,818.24
7228,1034.2
7521,842.77
8458,1076.64
2279,522.12
4982,227.94
6696,1097.62
9128,289.68
4149,1019.42
7303,430.83
3701,340.12
5295,754.44
5195,956.52
975,367.31
774,424.77
6228,1013.21
3910,1024.43
8821,1097.07
7650,1059.24
7534,933.96
8521,962.88
8639,557.02
5726,435.18
366,608.17
2611,953.97
846,322.34
162,242.19
3699,932.9
2182,404.54
8638,243.39
7408,1066.41
4414,786.7
2405,279.35
2351,985.1
9670,872.75
4357,453.09
6406,951.55
6069,1020.22
2119,574.98
6712,873.35
5300,553.85
5722,983.79
4011,473.43
5046,151.25
624,989.09
2922,633.57
6316,185.06
5915,789.76
7541,838.87
4227,882.69
6329,970.94
4035,150.57
3147,162.68
6542,240.02
8415,734.15
7698,960.44
3174,1052.63
9046,535.58
5727,963.0
7305,794.57
4066,890.87
2533,334.73
169,134.94
9294,1010.92
461,625.94
5370,959.57
2847,756.09
84,202.84
2162,777.83
8656,860.24
82,467.57
5682,587.83
760,499.92
1382,703.38
3931,137.79
2072,112.7
5336,376.51
8842,991.39
8671,710.56
9283,738.62
19,127.22
348,366.03
9563,292.17
2098,686.48
3159,610.48
4178,516.68
6709,720.2
7401,634.8
1418,952.09
4473,949.53
7328,316.1
7589,338.09
360,366.41
389,734.0
3730,632.62
873,593.41
8975,290.37
1233,636.39
5761,1058.56
8614,1022.49
3913,910.67
4301,857.17
4807,403.81
7543,457.66
7910,348.52
629,512.94
8993,676.46
4014,972.16
5909,909.51
660,704.9
6220,833.99
2581,516.16
228,402.82
2575,402.87
5878,1074.9
1840,588.25
1838,837.58
7472,676.07
8266,688.78
4932,469.72
999,184.0
5418,779.72
7814,541.5
7321,548.07
4684,566.64
4285,453.64
9245,403.58
